year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98,27,17,2,1,1,6,4,0,1896,1026,73,116,63,618
2022,2,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",88,27,23,4,0,0,0,0,1,1400,1184,216,0,0,0
2022,2,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",265,50,25,2,5,0,18,18,0,2083,647,94,166,0,1176
2022,2,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",10,1,1,0,0,0,0,2,0,18,18,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",10,1,0,0,0,0,1,2,0,27,0,0,0,0,27
2022,2,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",61,22,18,3,0,0,1,1,0,1875,1630,188,0,0,57
2022,2,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",48,17,11,2,0,0,4,0,0,616,343,73,0,0,200
2022,2,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",120,11,6,1,0,0,4,2,0,909,351,64,0,0,494
2022,2,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",90,28,23,1,2,0,2,2,0,2792,1536,135,969,0,152
2022,2,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",70,21,10,0,1,0,10,4,0,2427,1743,0,121,0,563
2022,2,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",134,16,14,1,0,0,1,1,1,926,874,31,0,0,21
2022,2,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",199,38,29,2,0,0,7,10,0,2142,1038,256,0,0,848
2022,2,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",56,18,12,6,0,0,0,1,0,2123,1505,618,0,0,0
2022,2,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",402,105,65,6,0,0,34,8,1,7225,3547,923,0,0,2755
2022,2,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",644,78,45,8,3,0,22,5,2,4543,2766,263,88,0,1426
2022,2,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",48,9,8,1,0,0,0,2,0,412,346,66,0,0,0
2022,2,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",86,16,9,0,0,0,7,9,1,754,377,0,0,0,377
2022,2,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",56,13,10,1,0,0,2,0,1,1196,884,20,0,0,292
2022,2,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",74,9,6,1,0,0,2,11,0,447,294,23,0,0,130
2022,2,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",61,18,14,3,0,0,1,5,0,1455,1263,143,0,0,49
2022,2,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",9,1,1,0,0,0,0,1,0,78,78,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",257,32,21,4,0,0,7,0,1,1929,1092,225,0,0,612
2022,2,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15,2,0,1,0,0,1,0,0,130,0,39,0,0,91
2022,2,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",237,51,44,0,0,0,7,1,0,1955,1591,0,0,0,364
2022,2,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",11,2,1,0,0,0,1,2,0,66,21,0,0,0,45
2022,2,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",48,7,7,0,0,0,0,0,0,207,207,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",48,10,6,0,0,0,4,10,0,467,263,0,0,0,204
2022,2,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",52,17,13,0,0,0,4,4,0,1140,772,0,0,0,368
2022,2,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",62,19,10,2,0,0,7,0,0,1099,563,130,0,0,406
2022,2,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",149,39,22,0,0,0,17,4,0,2260,1049,0,0,0,1211
2022,2,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",56,7,5,2,0,0,0,1,1,567,365,202,0,0,0
2022,2,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",56,8,5,0,0,0,3,6,1,494,387,0,0,0,107
2022,2,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",271,75,51,17,0,0,7,14,1,7680,4287,2655,0,0,738
2022,2,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",11,2,0,0,0,0,2,1,0,169,0,0,0,0,169
2022,2,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",73,17,10,1,1,0,5,1,0,825,401,129,67,0,228
2022,2,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",148,40,32,6,0,0,2,14,1,5809,3285,2376,0,0,148
2022,2,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",56,12,9,1,0,0,2,11,0,407,249,61,0,0,97
2022,2,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",28,6,5,0,0,0,1,1,0,386,219,0,0,0,167
2022,2,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",56,17,8,2,0,0,7,3,1,3248,1092,773,0,0,1383
2022,2,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",354,75,45,4,2,0,24,8,0,6609,3867,313,191,0,2238
2022,2,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",97,17,4,4,0,1,8,19,0,1133,266,310,0,19,538
2022,2,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",57,13,9,2,0,0,2,3,0,458,273,112,0,0,73
2022,2,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",18,4,3,0,0,0,1,0,0,86,58,0,0,0,28
2022,2,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",28,6,3,0,0,0,3,1,0,614,231,0,0,0,383
2022,2,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",107,26,12,1,0,0,13,6,0,1347,467,34,0,0,846
2022,2,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",28,4,3,1,0,0,0,1,0,127,57,70,0,0,0
2022,2,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",28,3,2,0,0,0,1,3,0,85,62,0,0,0,23
2022,2,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",14,2,1,0,0,0,1,2,1,128,79,0,0,0,49
2022,2,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",103,26,15,0,0,1,10,3,0,1397,563,0,0,62,772
2022,2,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",48,10,8,0,0,0,2,4,0,635,327,0,0,0,308
2022,2,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",48,6,4,0,0,0,2,9,0,336,188,0,0,0,148
2022,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4772,1061,604,62,17,4,374,248,7,90301,46913,8298,4297,74,30719
2022,2,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1533,276,103,16,2,1,154,191,2,33637,9785,4264,246,21,19321
2022,2,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",125,30,22,8,0,0,0,5,0,3077,2489,588,0,0,0
2022,2,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",207,31,19,3,0,0,9,14,1,1988,1235,160,0,0,593
2022,2,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",200,42,27,4,0,0,11,10,0,3000,1524,573,0,0,903
2022,2,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2175,544,363,143,3,4,31,121,1,71993,45326,24324,352,155,1836
2022,2,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",56,13,5,1,0,0,7,14,0,1041,589,26,0,0,426
2022,2,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",73,19,13,1,0,0,5,3,1,1749,1394,58,0,0,297
2022,2,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",56,10,6,0,0,0,4,4,0,503,347,0,0,0,156
2022,2,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",180,50,31,5,0,0,14,6,2,3712,2144,422,0,0,1146
2022,2,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",28,5,2,3,0,0,0,0,0,172,95,77,0,0,0
2022,2,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",56,17,14,3,0,0,0,2,0,1426,1046,380,0,0,0
2022,2,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",134,32,23,0,0,0,9,2,1,2041,1270,0,0,0,771
2022,2,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",56,12,10,2,0,0,0,1,0,3577,2100,1477,0,0,0
2022,2,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",281,26,17,2,0,0,7,1,0,1559,1083,109,0,0,367
2022,2,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",52,10,4,1,0,0,5,5,0,474,167,57,0,0,250
2022,2,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",129,34,28,3,3,0,0,2,0,2977,1944,412,621,0,0
2022,2,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",265,64,42,13,0,0,9,24,3,5364,2595,1982,0,0,787
2022,2,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",490,74,44,1,0,0,29,2,0,5888,3355,19,0,0,2514
2022,2,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",103,17,14,1,0,0,2,1,0,979,758,27,0,0,194
2022,2,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",77,6,4,0,0,0,2,8,0,1501,1242,0,0,0,259
2022,2,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",48,9,5,0,0,0,4,4,0,632,313,0,0,0,319
2022,2,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",224,69,41,4,0,0,24,4,1,5938,2463,629,0,0,2846
2022,2,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",40,5,3,0,0,0,2,7,0,300,100,0,0,0,200
2022,2,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",190,62,35,10,0,0,17,16,0,5829,2218,1714,0,0,1897
2022,2,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",48,11,10,0,0,0,1,1,0,359,338,0,0,0,21
2022,2,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",278,19,14,4,0,0,1,0,0,702,325,259,0,0,118
2022,2,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",108,24,19,5,0,0,0,11,1,2546,1363,1183,0,0,0
2022,2,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",190,41,23,1,0,0,17,4,0,2272,1234,25,0,0,1013
2022,2,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",149,40,25,10,0,0,5,5,3,3108,2015,839,0,0,254
2022,2,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",197,51,28,13,0,0,10,11,0,3572,1443,1294,0,0,835
2022,2,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",115,40,25,5,0,0,10,3,0,3702,2332,410,0,0,960
2022,2,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",130,29,23,2,0,0,4,2,1,1577,1207,134,0,0,236
2022,2,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",62,18,8,3,0,0,7,2,0,1307,773,83,0,0,451
2022,2,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",104,25,17,0,0,0,8,1,0,994,559,0,0,0,435
2022,2,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",48,19,14,5,0,0,0,3,0,1332,1124,208,0,0,0
2022,2,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",112,21,16,0,0,0,5,2,0,1508,1024,0,0,0,484
2022,2,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",60,13,8,2,0,0,3,1,0,891,472,73,0,0,346
2022,2,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",84,20,3,3,0,0,14,6,1,1477,114,357,0,0,1006
2022,2,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",65,11,5,0,0,0,6,8,2,818,192,0,0,0,626
2022,2,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",28,14,9,0,0,0,5,0,0,420,200,0,0,0,220
2022,2,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",48,10,5,2,0,0,3,2,0,463,285,58,0,0,120
2022,2,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",342,94,66,15,0,1,12,28,1,10878,6956,2186,0,16,1720
2022,2,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1328,269,144,20,3,0,102,45,6,21285,10283,1825,1285,0,7892
2022,2,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",159,50,31,1,0,0,18,14,0,2803,1893,69,0,0,841
2022,2,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",204,41,28,3,0,0,10,6,2,2256,1387,306,0,0,563
2022,2,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",56,13,11,2,0,0,0,1,0,844,783,61,0,0,0
2022,2,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",175,46,34,5,0,0,7,10,0,2846,2348,271,0,0,227
2022,2,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",48,6,4,2,0,0,0,3,0,1521,348,1173,0,0,0
2022,2,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",231,51,32,4,1,0,14,1,0,2308,944,256,75,0,1033
2022,2,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",62,5,2,1,0,0,2,9,0,416,99,29,0,0,288
2022,2,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",56,18,15,0,0,0,3,4,0,1404,875,0,0,0,529
2022,2,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84,18,14,1,0,0,3,20,1,1418,1182,46,0,0,190
2022,2,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",56,8,6,0,0,0,2,5,0,700,509,0,0,0,191
2022,2,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",21,4,3,1,0,0,0,0,0,412,312,100,0,0,0
2022,2,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",48,12,11,1,0,0,0,3,1,684,627,57,0,0,0
2022,2,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",178,19,14,4,1,0,0,0,0,450,336,96,18,0,0
2022,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3446,374,228,41,1,2,102,42,2,30055,18530,2836,24,31,8634
2022,2,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",61,16,9,0,0,0,7,6,0,980,470,0,0,0,510
2022,2,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",49,9,5,2,0,0,2,2,0,517,158,48,0,0,311
2022,2,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",48,8,4,1,0,0,3,3,0,365,215,72,0,0,78
2022,2,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",8,3,1,0,0,0,2,0,0,318,32,0,0,0,286
2022,2,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",10,3,1,0,0,0,2,2,0,127,22,0,0,0,105
2022,2,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",52,8,3,1,4,0,0,2,0,522,188,70,264,0,0
